1.127410680938588199e-02,-5.519730938503145459e-04,8.258240500150166100e-04,5.262359309410195906e-04,-4.231474044960698510e-04,-4.769155200027601544e-04,4.877580160923879757e-04,-8.590577245316115306e-05,-7.329063888408442543e-04,1.060078642449647623e-03,-6.231292988196256361e-05,2.595393044019792244e-03,-2.403127539351737878e-03,-1.522640474833189983e-04,-1.212387652732360016e-03,-5.744312919151675243e-04,2.583674572485127226e-03,-7.646862717733507757e-04,1.751529999916425200e-03,4.430658767132516118e-04,9.073307152662174859e-04,2.582471031073384454e-04,-2.134798894803858647e-04,-2.048047245550648442e-04,-4.138416813827611109e-04,7.179713095457626126e-05,-2.082618974958304724e-05,-9.820142503531134777e-04,5.842656215427562182e-04,-2.184887897721538973e-04,2.238255329086976178e-04,-1.807360944786713655e-05,-3.542604598501559923e-03,-6.792164233244803520e-03,8.369226875047194219e-04,-2.501394442043611884e-03,-1.774544743683906852e-03,-1.111368005739706618e-03,-3.777237727506275403e-04,-1.828142128102508955e-04,5.925452229120869302e-03,1.632646293591237768e-04,1.396973632946592358e-04,6.090564654466519958e-04,-1.606286905071734050e-02,-6.867465552919309844e-03,1.680866899558951678e-04,-3.892517551319011455e-04,1.422701985685145820e-04,1.417050657787247787e-04,-1.166483948408135940e-03,-4.320155622963000198e-04,-1.716848079422297663e-04,9.352579128454536258e-04,-7.287936473122856823e-05,3.036581674668302239e-04,2.182719600346367194e-04,6.247062255941532131e-04,7.731149803619931545e-03,-4.605590821472980035e-05,4.781312169024585254e-04,-3.272645311171358561e-04,4.581356877059078762e-04,-4.824652832142359272e-04,-1.105947574624714701e-03,-3.781586676208466882e-05,3.877904835509593529e-03,-1.582437152739667608e-04,-4.099138531412975202e-05,-3.217976593867108914e-04,1.417717025300078600e-05,3.699169812851099996e-04,-1.433720310349962236e-04,-1.476797086510849770e-04,-3.188748824041601811e-04,4.782121448600963089e-03,-3.227024960721432308e-03,-4.526722273598582271e-05,-3.090229695625472395e-02,-1.146184163049538269e-04,-1.000909813506828437e-03,1.475947893042852711e-02,-2.709087107280674250e-04,4.878636273470479006e-04,1.224348813922688357e-04,4.678203535200544608e-04,-6.091488559314631873e-03,3.534477034867579155e-03,1.655768889299558209e-03,5.980168797163889837e-05,4.830931593866525930e-01,-1.284566496403517649e-05,1.034775455540022518e-03,5.794782565832286465e-04,8.803863813720686198e-04,3.654220558955650444e-04,-3.476657035568695418e-04,5.483865278488233436e-04,2.301608125601731778e-04,9.229587345248678855e-04
-5.519730938503145459e-04,3.924499686064174264e-02,2.104714338087058500e-03,-6.857319794374168833e-04,-1.361834821262026293e-04,3.620223598979566761e-05,-7.116781021637635452e-04,5.507111878684072388e-05,5.027870477121394515e-04,-6.091150809558309315e-04,6.678912595197793569e-04,-2.992969511114577149e-03,4.980362125277360648e-04,-4.688277514427639727e-04,-2.608017512725926620e-03,2.284117157335578165e-03,-1.334387292293071504e-03,7.532945458450560593e-04,1.083407389252478981e-03,2.615222054253017498e-04,-2.548199463939828627e-04,4.020972844671780264e-04,4.365228083109463941e-04,1.894148740373349934e-04,3.558562158119586791e-04,3.718668654699829458e-04,4.947283673970934853e-04,-5.650180719409527048e-03,4.042473865956849183e-03,-1.595215184002208089e-03,3.932731448986495301e-04,-2.974022821542117681e-05,8.070220293530638508e-03,-1.441626020387334613e-04,6.610469193971820704e-04,-2.639110758687905536e-04,4.006453962717354609e-04,-1.449184875667266679e-04,3.050322369720170852e-05,3.360395952995645251e-04,-2.475771955957650153e-03,9.445906209955930903e-04,2.023025902312671159e-04,4.071637110104928234e-04,9.925554859793897598e-04,2.801130558180945986e-05,2.650835061022504364e-04,6.233784981707313991e-04,5.965471189859806881e-04,4.501449433860303510e-04,7.843172171903734120e-04,2.907828353612044265e-04,-2.634143602833490081e-04,5.454111908978993622e-04,1.248736429441206627e-03,-2.186300695306674774e-04,1.928337291592250528e-05,-4.429816784345395647e-04,8.658228572987322538e-04,-3.580773582753370718e-04,-2.486816862963090618e-04,-3.360498894218597239e-04,-1.295325645713790762e-03,-5.147300204167689968e-04,5.911682063493370201e-04,6.967438139992914673e-04,1.935069755125200849e-03,1.270135347156414870e-04,3.133907646941194746e-04,-1.267787529901189588e-03,-3.969732037748476450e-04,-2.932849253905442420e-04,2.321640213150725184e-04,-3.526491416364968740e-04,6.334816369355849512e-05,-6.176822558883616684e-03,-7.587011060959409237e-04,-2.609233861070539172e-04,-3.623143187970843948e-02,-8.619110926660060890e-04,-1.078099218993905644e-04,-5.066597046360625523e-02,-5.027687398964583460e-04,-1.125135278247285165e-04,-3.734475926670889260e-05,-4.145648242882066172e-04,-6.491108865039230992e-03,7.566757239860861552e-03,4.263240862343917583e-04,-1.391262678196991068e-03,7.466654121599450300e-02,6.228363976596186513e-04,6.725476824825845626e-04,-2.303349703765880370e-04,-3.565614511155798180e-04,-4.198824060142309733e-04,1.702453396722291938e-04,-1.594838608341229557e-04,4.168727277343484117e-04,5.494076540054488840e-04
8.258240500150166100e-04,2.104714338087058500e-03,1.080603178812026971e-01,-7.053998437851305252e-04,1.034565122374009674e-03,1.897114290373256185e-04,6.802001225807042942e-05,6.692525335812269001e-04,-6.019192225111853235e-03,1.164836157653771805e-03,1.382853236080867822e-03,-2.022001348478135938e-03,-6.438483020499970698e-03,-1.313454890781796123e-03,-3.413857034726067575e-04,1.331173992587620768e-03,-2.940002045964425616e-05,6.893778524004206924e-03,1.391551568721283378e-03,3.612657527863009102e-05,-3.026209196714498072e-04,3.177001869318824326e-04,-9.264984820167739259e-04,2.063399291212801318e-03,5.281846876729030284e-03,-1.663020766257574399e-03,6.207220800050062930e-03,3.551844015908132632e-04,-5.572352445069448290e-05,3.689599616059663790e-04,6.936135644823048646e-03,9.647216076752093954e-04,-9.319199237739408254e-03,-3.278985514837938660e-03,1.804593660375136037e-03,3.236646752647189072e-04,1.857902085892524247e-03,4.433633108803291221e-03,1.999953276706563539e-03,6.553564935188320884e-04,-1.648665138473996705e-02,1.508791395363911526e-03,1.073042635178750976e-04,-2.139720988539269009e-03,1.125078724800849823e-03,-5.744861713979683567e-06,1.479493923890747888e-03,-2.250777872393270988e-04,-7.324240969609419538e-04,1.964485357976455959e-03,3.441570764741240952e-03,8.682883892579356094e-04,4.445758176199165676e-03,1.537666348183772862e-03,2.140828715465396565e-03,1.263409849580095787e-03,2.087045112447529185e-05,-4.506555413093579071e-04,8.382674448747995041e-03,-2.860454295248359737e-03,-1.158229041167707684e-03,-1.481395668584930625e-03,-1.449415953521613622e-04,-2.228205995262569870e-03,-1.816529144559849004e-03,1.858306464263635889e-03,-2.822196352544588914e-03,-3.749336013826544867e-04,1.055032566952764051e-03,-2.600725124691596370e-03,3.604446220237043745e-04,1.575994531300587776e-03,4.219665157938243261e-03,-2.834754803685091661e-03,5.434674384445155847e-03,-5.503668027806022864e-03,6.081540757231974903e-03,4.452425303919997873e-04,-1.982869651016396784e-01,3.090805447342440831e-04,-3.573172030359944486e-03,-9.106329952635587198e-04,-3.104000366690431913e-03,-1.797115906565852073e-03,4.940836775826576042e-04,1.831104541401006990e-03,-2.500500633101148881e-03,-3.594091416391371249e-03,-4.024040079810241853e-04,-2.137701379556586779e-03,-5.631833354094141486e-02,-2.249639668630659629e-04,9.963135783251609538e-04,2.194016085499319452e-03,2.582260695739202645e-03,-2.858899611884524201e-03,-1.428079662724851193e-03,1.440254774343966088e-03,-9.004599259403055960e-04,6.869759700034466614e-03
5.262359309410195906e-04,-6.857319794374168833e-04,-7.053998437851305252e-04,1.116893977705892167e-02,1.120496803863047179e-05,2.777051718492716819e-04,-7.888135371275693895e-05,5.555347070653960306e-04,9.197080515903159875e-04,-1.765401165580719647e-04,1.295281896918096991e-03,4.739655189040120641e-04,-2.401687026883214248e-04,2.025808073740797033e-04,-6.285208375818290144e-04,1.562242665423342657e-04,1.285116441537286327e-03,-5.675123431416617291e-05,-2.119191100681118802e-04,1.602902833350932114e-03,1.537573675649102291e-04,2.171811466372276084e-04,1.772569344073626947e-04,4.057573741670539194e-04,-2.823526724301217124e-04,-5.524196338715450533e-04,2.506123120837766192e-04,-7.996858821741847608e-05,-9.371306152554773376e-05,1.147703979129999219e-03,8.632323976944705811e-04,1.487005246291999013e-04,-4.571407088794050659e-03,-2.120639099043801924e-03,1.270856819921020947e-03,-2.258072139761470917e-04,-2.610772582934803212e-04,-1.322088982910583238e-04,-2.757802647613139934e-04,3.491883121646562575e-05,-3.156324153995528525e-04,1.054671000221723328e-03,2.160455200602801658e-03,-3.248609032852927043e-04,-3.702828943156507777e-03,-2.551823400988265534e-03,6.836504847018766190e-05,1.831453075287250152e-04,-3.591386653902307641e-04,2.190277715093210038e-04,-1.017971290562404271e-04,2.565144928515040242e-04,2.244690975372526633e-05,-6.345101278934264484e-04,-1.490689099776199250e-04,8.375863782112372580e-04,2.458235102224796032e-05,-3.565227383650311304e-04,-4.368212202004007061e-03,-1.794126754876590219e-04,8.279631961704479693e-04,3.905008541112387713e-04,2.877057278565623723e-04,8.233740491081696601e-04,-1.064777915543605380e-03,-5.091595685331838780e-04,-6.109241018504806692e-03,5.307745215184112714e-04,7.826550143651138554e-04,-3.070449642453240723e-04,5.336356136308800183e-04,-1.702536095215978918e-04,-2.315672851231173504e-04,1.039522650471784047e-03,6.269499374920153509e-04,4.410891637615567233e-03,-1.018323627808451291e-03,-1.048729349119688272e-04,2.092167615625201427e-01,4.010838781506313082e-04,-1.482471367002084332e-05,-3.191424725661385579e-03,-7.925014231892330398e-04,2.278196563956993472e-06,1.096926212966521392e-03,-6.190683600628427846e-04,-6.643763418687411576e-04,3.154620583411105791e-03,2.209862731031996593e-03,1.146980734753301522e-03,1.926486133987446447e-01,9.406940094222573294e-05,5.268201533296792494e-04,5.585103572946379042e-04,-5.090987461710967362e-04,-2.146392563982763382e-04,8.773503074553846591e-05,-7.266502533549001192e-04,1.030515484157573085e-05,2.315912871194305469e-06
-4.231474044960698510e-04,-1.361834821262026293e-04,1.034565122374009674e-03,1.120496803863047179e-05,4.533906986714260345e-02,1.584822321819291321e-03,-3.791506075409481464e-05,1.383743983512710721e-03,1.238515454264328989e-03,-5.695646585347278849e-04,-3.466924527425516806e-04,2.717748520861961933e-03,-1.861072796377998668e-04,4.993672020149845115e-04,-5.103357939371004149e-04,-4.373738931205522693e-03,7.410563821934993160e-04,-1.771984359886062405e-04,-1.132190224526436411e-04,8.713141381379868751e-05,1.784532980420932234e-04,3.461218686655081382e-04,-5.755851318721136919e-04,5.640202542894106382e-05,4.117842825462815644e-04,4.507930295765355186e-03,2.432761671417425103e-04,4.661947564201517763e-02,7.816583621096560516e-05,-1.047979708506113360e-04,-1.633772109964279785e-03,3.804004789268179937e-04,-1.120307418281578501e-03,-1.718613839899087474e-03,-1.497924764968942878e-04,-1.714846803162132084e-04,-1.366785440154747529e-04,-5.065372558534573903e-04,8.974572028750537212e-04,8.822097067526882838e-04,1.039479740571729646e-03,7.542993245795790846e-04,5.129231493610744203e-05,2.086418945030057883e-04,-2.523733200372258074e-03,-1.441361193818347384e-03,2.339841166607671346e-04,5.803654843659580452e-04,-8.009716583638831170e-05,-2.965169419545943873e-05,-3.628239255847176678e-04,1.466335720277242832e-03,-1.718227634847112936e-04,2.841062952231878085e-04,-2.105716718682425193e-04,1.480873329895132488e-04,5.722932648034083309e-05,2.470027105562619049e-04,5.001086773317737176e-03,-5.218370590125959553e-04,4.873314627832804201e-04,3.982673417322425745e-05,-1.918849652358346628e-03,5.713782021740066385e-05,-1.147225895542001647e-03,1.772250028968983633e-04,-2.860227238983487422e-03,1.989477665353516498e-04,-4.687574036483402686e-04,-1.344977441048946518e-03,3.503108404491174716e-04,-2.621298618682084067e-03,2.102438816517462786e-04,-6.518457376307550512e-04,-1.262637992578968392e-04,2.456623766413148233e-04,-3.237442143108614900e-03,-1.346853888769490636e-04,-2.567090046536583958e-02,8.710357577088246499e-05,-1.395198997740584868e-04,-1.772550461353196655e-03,1.838691120362639930e-02,1.989496819924060119e-04,-5.031965677398361802e-04,-7.742403905565575133e-04,1.027220782107930415e-03,2.245076237477691954e-03,-6.507651674733430083e-04,7.175861574493250456e-04,-1.901873605791847693e-02,-4.009187857044463956e-05,4.376066825581939905e-04,1.061266304091962711e-03,2.219942134233822818e-04,-6.274759585126700109e-04,-5.104542781163831495e-06,-5.655872975393011172e-05,5.191611300417618355e-04,5.367268447685585560e-04
-4.769155200027601544e-04,3.620223598979566761e-05,1.897114290373256185e-04,2.777051718492716819e-04,1.584822321819291321e-03,4.929187505170456486e-03,-1.504079585245832716e-04,9.007318263248355892e-04,-8.988788615387711665e-06,-5.829716628294506677e-04,9.917453411293548383e-04,1.127749069724565470e-03,-1.082285018199620707e-04,5.056081239985301410e-04,6.744026808319325507e-04,7.247872716783129417e-04,5.842908245056126334e-05,-6.706930174325111745e-05,9.207775202538211808e-05,3.466480894862151692e-04,1.828736125817640237e-04,-1.039296937742925457e-04,-8.329339095129204105e-05,1.463600115095661727e-05,1.107956594691852052e-05,3.157690947765805776e-05,-3.103074647066261077e-04,3.694972176733769256e-04,5.399199738246608491e-05,5.413784910720285471e-04,8.735516187014415049e-04,-3.717924755740630071e-04,-3.835039349400058846e-04,-1.218612516319294171e-03,1.380903677789072916e-04,-3.718703230173804239e-04,-7.766610756445424925e-05,-8.707640403410383981e-05,3.332061211115675600e-04,3.064177781993341568e-03,-9.102356167800655130e-04,3.355917971690217040e-04,-1.997444133611225837e-04,3.988446936577619045e-04,-1.655625181657655260e-03,-1.301489632602461375e-03,-4.117737578727863676e-05,1.702634993484202310e-04,2.209968440493945960e-05,-1.706110242660557617e-05,2.430435810286428390e-04,2.967511601544410571e-03,-2.977797880560704557e-04,6.426672968385141146e-05,-4.869717809126582653e-04,4.520960521479672352e-04,3.090215812097816895e-06,-2.269407807170218595e-05,-1.967276212803893871e-03,-1.000817226090326890e-04,1.234354099151655046e-04,4.538885339644920902e-04,1.955219810238768938e-04,6.616049612939948078e-04,-2.293895579957696347e-04,3.965064629022724908e-05,-1.934290727820769983e-03,1.057442421126972470e-05,-2.074041563518610456e-04,-4.914142420477376826e-05,7.690046125064165699e-04,-7.063212503695223172e-06,3.706928497970894080e-04,-5.060816635774488168e-05,4.392710911645238630e-05,1.284241071608279363e-05,8.151696735613079669e-05,-6.589153559916095928e-06,-2.974719815519913935e-01,1.704499575563663189e-04,-7.981122652680805235e-05,-1.247455567799147938e-03,6.710527119273657993e-04,2.164253379943171680e-05,5.524713098755007100e-04,5.568237725758984564e-04,-1.652509881342761715e-03,2.626369122708314789e-04,-4.523513991118437595e-04,1.174884474129728109e-04,-2.555132819384131615e-02,-2.753213498351463409e-04,-2.886039246204850635e-04,1.344717700437993678e-03,2.753398927432623862e-04,-1.218413135279342746e-04,-3.054681590591570096e-05,1.476564373155309800e-04,2.497758291241210173e-04,1.726492580040232903e-04
4.877580160923879757e-04,-7.116781021637635452e-04,6.802001225807042942e-05,-7.888135371275693895e-05,-3.791506075409481464e-05,-1.504079585245832716e-04,4.007787444054118631e-03,5.051179170880232885e-05,3.126984985640005835e-05,-2.049830674838817900e-04,1.489601755875616450e-04,-2.516387028874520100e-04,-1.149727717532127104e-05,4.046025019275386486e-04,2.812014769314989584e-03,-4.132239940820605349e-04,6.448819535531310218e-04,1.892892949919095717e-04,2.090951889841201339e-03,-8.630916648601058203e-05,-1.396459544810533669e-04,-1.992852575043296815e-04,1.629966188304897770e-03,-1.665519389016386991e-04,2.885451031995123813e-04,6.951559706587267162e-04,-6.587706256173577607e-04,-2.235535648638757047e-04,-3.292314850843687567e-04,-2.701781580359927538e-04,2.379657648313242258e-04,1.464921682584538910e-03,1.602621135122464166e-02,2.506012246545509872e-02,-5.401641258960726067e-05,3.818641025303592994e-04,-2.822656853715191632e-04,9.623633642964616371e-04,1.932370508031329068e-04,1.539772268163270793e-04,2.121566408796125933e-03,-3.958456141086731227e-04,-1.254147418229744021e-04,-2.587902459919391739e-04,3.575207649352802382e-03,2.397674460094541965e-02,4.649236061804337640e-04,7.632143684573229354e-04,-8.630094168646993118e-04,4.219838678391554798e-04,8.670692365329442071e-04,1.897634155016463193e-05,2.128834344162362205e-04,-3.957172860003221318e-04,-1.822885299186256770e-04,7.258114685446210844e-06,-4.297168592754896464e-04,1.068187781691044234e-04,-7.153737652603239100e-04,2.537547102678475337e-03,4.332583527346672852e-05,2.680966078844998943e-05,-2.498422350222784713e-05,3.474651631113802319e-04,-8.069631493189100523e-05,-2.856986766327835226e-04,-7.808044148751720455e-04,3.308133877532645067e-04,-2.543000791243182641e-04,3.219909593179677543e-04,2.195250768811709001e-04,2.308416664686129579e-04,-1.842442868303118279e-04,-2.126351127467085347e-04,-1.101041949810079848e-04,5.688456252199496034e-04,3.439485077357160980e-03,1.440064845116266912e-04,1.966906129205302309e-03,4.630364799450449050e-05,-2.042733633963352883e-05,-1.654606033366085699e-04,6.413996630136527580e-05,2.331349265373475991e-04,3.252591466172715978e-04,5.729843316184582810e-05,2.806524494347648665e-03,-1.392634047446358056e-03,1.039668768326646765e-03,-1.976944831993871377e-03,-9.615368169088777056e-04,-4.234632196969437235e-05,2.898221905606833534e-04,-1.412196396044460033e-04,3.266866540863825187e-04,-1.150385355613846507e-05,4.751940602777181646e-04,1.269723660199299580e-04,-9.087579423272751844e-05,-2.167417461640088936e-04
-8.590577245316115306e-05,5.507111878684072388e-05,6.692525335812269001e-04,5.555347070653960306e-04,1.383743983512710721e-03,9.007318263248355892e-04,5.051179170880232885e-05,1.058915487618276342e-02,7.079662499665579332e-03,7.804749872154821818e-04,1.755606987913239112e-03,4.569976910102081487e-04,-9.206980225299017044e-05,1.612791214326462315e-04,-9.324957115944232334e-04,1.275584626598926300e-04,2.821671763018073625e-03,3.805440260869356927e-04,1.396810122499766201e-04,-3.093904510905659869e-04,3.077973152842635482e-04,-5.186698554865728887e-04,-2.353431188307673286e-04,1.110200502070883338e-03,4.596034558228945634e-04,8.131199437891266629e-04,-2.030736177515634841e-04,6.008443043637314929e-04,4.008628256253071471e-04,2.988279404615946044e-04,-3.596588511899714304e-04,-2.882383129148403749e-04,9.956721371787900787e-03,-2.955649431309766411e-03,7.362170720971878682e-04,-1.130707800968103638e-04,-1.291793973228153459e-04,-1.940965710976975814e-04,1.174486545092617937e-03,2.386398566802154985e-04,6.536590776555307796e-04,-5.400853056483219091e-04,1.923715350750960932e-04,-8.943540472012977843e-05,-3.171296488755673618e-03,-2.630743734513678236e-03,-5.127139814316559237e-04,1.034609719175507911e-03,6.518967224524022986e-05,-7.211054041212364629e-04,5.442191583381781553e-04,8.317505798981755100e-04,1.330741222562309162e-04,3.188574477809689067e-04,-1.127294160519189776e-03,1.345632663944452186e-03,5.578269413562623856e-05,3.562310541824381975e-04,-1.704178786232040613e-03,-6.592558061985388925e-04,7.217419414264583015e-04,9.813693187810822085e-04,-3.734583067229407891e-04,1.218411359805040336e-03,-2.485369385870615268e-04,-9.021757480323230015e-04,-1.221838079433397190e-03,2.595764771445916016e-04,2.215903032758459218e-04,9.956593960117026808e-04,1.102637225807384571e-03,2.398193395351265900e-03,6.194313549376082343e-05,1.963090244010884215e-03,-1.957335147838387367e-05,2.343336853486844683e-03,-1.013029210362030022e-03,2.468273568860234534e-05,3.324091825655985377e-01,9.832736391798446891e-04,4.377985937178574148e-04,-8.191215639241160827e-04,-1.909584022432501255e-04,6.477864074658073188e-04,2.221255861904750854e-04,1.079333079539388776e-03,1.740131241951647207e-04,2.964219059235346804e-03,3.511512865623545336e-04,-6.095063459113682494e-05,-6.471466289488675590e-03,7.066540507824883768e-04,4.489416210634073097e-04,1.567732938359700555e-03,9.434241893902677902e-04,-4.637485919025132147e-04,-1.615553290210760846e-04,-5.713150328035619240e-04,1.248158321293217101e-04,4.078240850774818337e-04
-7.329063888408442543e-04,5.027870477121394515e-04,-6.019192225111853235e-03,9.197080515903159875e-04,1.238515454264328989e-03,-8.988788615387711665e-06,3.126984985640005835e-05,7.079662499665579332e-03,7.416090676635193890e-02,-7.956771301095110068e-04,7.136081538456793757e-04,9.701388546057817044e-04,9.299763503573798282e-04,-2.136202909332396514e-03,-9.111963674630480219e-04,-1.522180930309702685e-03,-3.953290681742017260e-04,-5.934439864294080219e-04,-9.269272003710831939e-05,2.981636626354688458e-04,6.260797039161094093e-04,-1.380777620702092288e-03,4.175373431523693641e-04,2.875994067890580408e-04,-2.254087370655178258e-04,5.913474835043312436e-03,1.302403887200679613e-04,-6.300963799619598103e-04,-6.354887813800859310e-05,-8.393557707591880980e-04,5.000256792757530209e-04,-3.783613297390251112e-04,4.055520352775446617e-04,-1.729790543338066960e-03,-4.873591170196691085e-04,2.557979752043330760e-04,-6.037571350442295015e-04,3.549136631947337711e-04,1.601533721145625348e-04,-6.889160477279946543e-04,3.711222584537442887e-03,3.873067299765240194e-04,3.770362469365548357e-04,5.793651341406262124e-04,-1.222171803285753647e-03,-1.958789497809044697e-03,-1.392420319035347085e-03,-4.898986958217479623e-05,2.884740116597568084e-04,-1.514712677730675923e-03,-1.515550472241657294e-03,-2.915370084479041303e-04,5.455375267993440745e-04,-1.702512475036543731e-03,-1.055032789128709445e-03,1.989973425972162678e-04,-4.532925632613471467e-05,-4.000916172462815274e-04,3.317080039704648885e-03,8.596966816070270761e-04,-4.957480441166798842e-04,2.495661431839068124e-03,-6.363548377029983310e-04,5.993973585713782042e-04,1.020176399122899253e-03,-6.707437394011144579e-04,-3.494178994862996799e-03,7.075209399444898654e-04,-8.852270288458125795e-05,2.580603796167513426e-04,-2.056849990587154809e-04,-8.618070844767213240e-04,-1.326220147509491517e-04,-4.540774877870147830e-05,-1.192627721931168415e-03,-4.429700665022057345e-03,-2.455977937298517693e-03,-4.488434172669344742e-08,-1.469824900854438052e-02,-2.989102128861584047e-04,6.389194846301720656e-05,-9.999421353094914075e-03,4.110027064917129978e-04,1.355360057573891787e-04,-1.052403163432171591e-03,-5.768467400520749591e-04,2.296645579360359537e-03,2.011309195704206673e-02,1.167959138717604558e-03,-9.068006952426031038e-04,-1.887504572772720490e-02,-7.381452275274921824e-05,1.013899920399082298e-04,-8.175329947345635374e-04,-1.543936365996012887e-03,5.935873951290135137e-05,-6.477652568698789534e-05,-1.238830175448175962e-03,4.827043568867435787e-05,-2.112286848602523432e-03
1.060078642449647623e-03,-6.091150809558309315e-04,1.164836157653771805e-03,-1.765401165580719647e-04,-5.695646585347278849e-04,-5.829716628294506677e-04,-2.049830674838817900e-04,7.804749872154821818e-04,-7.956771301095110068e-04,7.316490088257475433e-02,3.363797057420964652e-03,-3.518936082119884963e-03,5.018291994821858382e-04,8.666223099659989921e-04,2.722726092334832454e-03,3.242707260472329524e-03,1.864463018965929102e-03,-8.341067852995695531e-04,-4.314388381252869174e-04,3.179892121339899743e-04,-2.005975760380201197e-03,-1.049339137620246406e-03,3.257137659666792338e-04,6.382784491965551050e-04,4.395273632007087612e-04,-7.776782982963453513e-05,5.051655579835248556e-04,-3.183961028955350180e-03,-5.125654486382450804e-05,3.511712684113735337e-04,1.131248038614755336e-03,4.461574656487624080e-03,-1.591867793991236756e-03,-4.205171939569213833e-03,1.498017894847106495e-03,-4.877450292184223185e-04,1.067681970415127390e-03,-1.455316026908702598e-03,5.108511433293191082e-04,9.521370431649761861e-05,-4.052692385910020294e-04,-4.979858880201910691e-04,3.385231640639953785e-04,7.546203539695345297e-03,2.476307828582032054e-03,-5.934523886995441214e-03,-4.122767130301195886e-04,2.649963001891839087e-03,3.151310088504719227e-03,-4.412515442892125852e-04,-5.621598394028030259e-04,-3.893529165324311489e-04,-2.227763194368536682e-03,1.677294528350626234e-03,-4.373198346292733870e-04,5.036340949807307284e-04,1.785607272792415429e-03,-1.110297177328608718e-03,-7.749252043906608477e-04,2.654252130982237600e-04,3.511252594758596456e-05,-1.616752852856090383e-03,-6.627621161365607715e-04,-9.046996775026231417e-04,6.552169341511723463e-04,-2.209978869012816597e-03,-1.156813348913782657e-03,-1.746831044009551875e-04,-1.302961217072558871e-04,3.228706571967061845e-04,5.048096188516263002e-05,-1.439398858549374325e-03,-2.474476219500965773e-03,6.633461755543052819e-03,-7.723384209549392400e-03,5.408274907954072411e-03,-3.884333746590012374e-04,-1.338495010404688271e-03,-6.925881535974540149e-02,-1.207783734852182719e-04,1.242529933933913958e-03,3.746111496727899150e-03,2.372003793005980892e-03,2.824797672677230743e-03,-1.084765239272016167e-03,1.955824524261678445e-03,4.479202054411244335e-04,2.331738906392407610e-03,3.987263465364624011e-03,1.040569273692335851e-02,-1.326823114907993428e+00,8.463720627746091534e-04,-1.111773473378672560e-03,1.499271525192062086e-03,2.316583393523785649e-04,-1.405841573795664967e-03,-4.240838003281001368e-04,-2.584152237090831493e-03,-1.302915027738532747e-04,-1.851091258675886505e-03
